,,,,,,,,,,,,,,,,,
1516.113552,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1531.12564,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1546.137601,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1561.15313,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1576.15739,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1591.169345,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1606.181604,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1621.193518,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1636.19779,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1651.209875,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1666.221836,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1681.233922,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1696.238284,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1711.250244,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1726.263041,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1741.275133,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1756.275604,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1771.29094,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1786.303029,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1801.314987,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1816.327201,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1831.330516,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1846.342478,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1861.354692,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1876.360392,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1891.363376,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1906.375591,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1921.387678,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1936.399765,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1951.415166,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1966.430704,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1981.442788,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
1996.45488,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2011.466898,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2026.47032,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2041.482409,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2056.494397,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2071.506583,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2086.506605,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2101.522108,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2116.534246,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2131.546284,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2146.558373,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2161.561382,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2176.562061,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2191.574277,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2206.586344,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2221.589725,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2236.601815,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2251.613902,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2266.625993,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2281.641595,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2296.656963,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2311.669175,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2326.681136,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2341.693349,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2356.696576,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2371.708541,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2386.722113,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2401.734326,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2416.737386,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2431.749474,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2446.761691,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2461.774098,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2476.777085,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2491.780975,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2506.79171,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2521.792803,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2536.801696,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2551.80508,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2566.817168,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2581.829384,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2596.841511,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2611.844433,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2626.856648,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2641.868608,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2656.880707,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2671.896193,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2686.911405,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2701.923596,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2716.935565,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2731.947652,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2746.950805,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2761.963019,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2776.975109,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2791.987194,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2807.002712,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2822.018048,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2837.030262,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2852.042223,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2867.05431,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2882.05769,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2897.069605,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2912.081692,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2927.093779,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2942.098381,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2957.110301,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2972.122519,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
2987.134475,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3002.150187,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3017.165641,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3032.177856,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3047.189982,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3062.201903,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3077.210503,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3092.222457,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3107.234545,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3122.246632,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3137.250944,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3152.262991,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3167.274921,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3182.287011,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3197.302624,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3212.317947,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3227.329911,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3242.342161,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3257.354254,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3272.357363,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3287.369452,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3302.38158,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3317.393499,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3332.409104,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3347.424439,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3362.436527,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3377.448741,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3392.460701,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3407.464048,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3422.476015,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3437.488232,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3452.500362,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3467.504651,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3482.51661,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3497.528697,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3512.540912,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3527.551993,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3542.567348,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3557.579561,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3572.591522,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3587.603609,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3602.607877,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3617.619946,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3632.631872,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3647.644089,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3662.647327,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3677.652904,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3692.665005,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3707.677079,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3722.692458,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3737.692585,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3752.704672,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3767.716631,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3782.728749,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3797.733045,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3812.745094,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3827.757055,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3842.769139,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3857.784694,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3872.800237,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3887.81216,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3902.824247,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3917.8365,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3932.839541,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3947.851638,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3962.863716,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3977.87256,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
3992.875848,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4007.887808,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4022.899897,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4037.911983,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4052.927452,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4067.942741,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4082.954953,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4097.967046,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4112.979185,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4127.982909,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4142.995036,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4158.007085,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4173.019175,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4188.022357,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4203.034575,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4218.046654,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4233.058749,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4248.074133,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4263.089498,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4278.092209,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4293.104296,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4308.116385,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4323.12033,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4338.132414,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4353.144539,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4368.15658,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4383.17199,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4398.187431,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4413.199518,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4428.211606,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4443.223822,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4458.227947,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4473.240036,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4488.252179,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4503.264262,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4518.267507,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4533.279421,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4548.291635,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4563.303723,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4578.314437,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4593.329809,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4608.34201,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4623.35397,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4638.366057,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4653.369225,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4668.381182,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4683.39327,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4698.405358,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4713.420853,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4728.422091,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4743.434305,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4758.446264,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4773.461646,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4788.477157,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4803.489245,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4818.50146,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4833.513548,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4848.518064,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4863.530157,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4878.530803,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4893.543018,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4908.558356,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4923.57377,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4938.585866,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4953.597944,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4968.609909,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
4983.613075,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,
