"[1.5228568286710826, 1.35189405007374, 1.2728238413500774, 1.0808198617170208, 1.3747438696854726, 1.358798311693786, 1.3295373958813201, 1.3318388159915167]"
"[1.5226924412709797, 1.3522228244283652, 1.2728238413500774, 1.0808198617170208, 1.3747438696854726, 1.358633924508132, 1.3292086215831167, 1.3292086215831167]"
"[1.5223636664714444, 1.35189405007374, 1.2721662930308464, 1.080162314272717, 1.3739219336588182, 1.3581407629524074, 1.3288798472857262, 1.3306881059314355]"
"[1.5218705042738168, 1.3514008885433435, 1.2721662930308464, 1.0799979274120841, 1.3739219336588182, 1.3579763757675782, 1.3287154601373359, 1.3292086215831167]"
"[1.5215417294765154, 1.351236501366956, 1.2718375188724145, 1.080162314272717, 1.374086320863733, 1.3578119885829554, 1.3288798472857262, 1.314906940396173]"
"[1.521048567282238, 1.3515652757199368, 1.2720019059515317, 1.080162314272717, 1.374086320863733, 1.3581407629524074, 1.3290442344343198, 1.3306881059314355]"
"[1.5212129546801072, 1.3517296628967357, 1.2724950671900672, 1.080655474855679, 1.374579482479726, 1.3583051501374426, 1.329373008732117, 1.327400362957525]"
"[1.5207197924871694, 1.3514008885433435, 1.2723306801103582, 1.0804910879945144, 1.374415095274187, 1.3583051501374426, 1.3292086215831167, 1.3134274562227957]"
"[1.5202266302962408, 1.351072114190774, 1.2718375188724145, 1.0799979274120841, 1.373757546454111, 1.357647601398539, 1.3287154601373359, 1.3144137790032324]"
"[1.5202266302962408, 1.351236501366956, 1.2720019059515317, 1.0798335405516286, 1.374086320863733, 1.357647601398539, 1.3292086215831167, 1.2890981632599292]"
"[1.5197334681073207, 1.351072114190774, 1.2720019059515317, 1.080162314272717, 1.3739219336588182, 1.357647601398539, 1.3287154601373359, 1.2836733890740524]"
"[1.5200622428997108, 1.3515652757199368, 1.2724950671900672, 1.0804910879945144, 1.374250708068856, 1.3578119885829554, 1.3292086215831167, 1.3269072015184467]"
"[1.5195690807114604, 1.351072114190774, 1.2716731317934944, 1.0798335405516286, 1.3739219336588182, 1.3574832142143285, 1.3285510729891485, 1.340551335341829]"
"[1.51891153113025, 1.350743339839026, 1.2716731317934944, 1.0798335405516286, 1.3735931592496116, 1.357647601398539, 1.3288798472857262, 1.3341402361415993]"
"[1.519240305920409, 1.350743339839026, 1.2716731317934944, 1.0799979274120841, 1.3735931592496116, 1.3571544398465263, 1.3282222986933834, 1.3303593316303859]"
"[1.51891153113025, 1.350743339839026, 1.2715087447147717, 1.0798335405516286, 1.3739219336588182, 1.3573188270303242, 1.3285510729891485, 1.327071588664603]"
"[1.5184183689466837, 1.350743339839026, 1.2715087447147717, 1.0798335405516286, 1.373757546454111, 1.3573188270303242, 1.3283866858411644, 1.3183590701976209]"
"[1.518253981552608, 1.3509077270147973, 1.2716731317934944, 1.0799979274120841, 1.374086320863733, 1.3574832142143285, 1.3285510729891485, 1.311454810683689]"
"[1.518253981552608, 1.350743339839026, 1.2718375188724145, 1.0803267011335271, 1.373757546454111, 1.3573188270303242, 1.3287154601373359, 1.3218112000881912]"
"[1.518253981552608, 1.3504145654881003, 1.2715087447147717, 1.07966915369135, 1.3735931592496116, 1.3571544398465263, 1.3287154601373359, 1.3180302959269792]"
"[1.5177608193717178, 1.3509077270147973, 1.2716731317934944, 1.0799979274120841, 1.373757546454111, 1.356661278296369, 1.3283866858411644, 1.3150713275275567]"
"[1.517267657192834, 1.3504145654881003, 1.2710155834797863, 1.07966915369135, 1.3739219336588182, 1.3569900526629346, 1.3282222986933834, 1.300934034964129]"
"[1.5171032698003184, 1.3502501783129457, 1.271344357636246, 1.0798335405516286, 1.3739219336588182, 1.3568256654795485, 1.3285510729891485, 1.304879325762592]"
"[1.516774495015956, 1.3504145654881003, 1.2718375188724145, 1.080162314272717, 1.3739219336588182, 1.356661278296369, 1.3282222986933834, 1.3122767463214577]"
"[1.516774495015956, 1.3504145654881003, 1.2715087447147717, 1.0799979274120841, 1.3739219336588182, 1.356661278296369, 1.3283866858411644, 1.3084958424293895]"
"[1.5169388824080259, 1.3505789526634606, 1.2715087447147717, 1.0798335405516286, 1.3739219336588182, 1.356661278296369, 1.3282222986933834, 1.3050437128817014]"
"[1.5169388824080259, 1.3504145654881003, 1.2716731317934944, 1.0799979274120841, 1.3739219336588182, 1.3568256654795485, 1.3283866858411644, 1.307180745448395]"
"[1.5162813328410836, 1.3502501783129457, 1.2716731317934944, 1.0799979274120841, 1.3739219336588182, 1.356661278296369, 1.3285510729891485, 1.2793993247162236]"
"[1.516774495015956, 1.3500857911379962, 1.2710155834797863, 1.0793403799713246, 1.37342877204532, 1.3564968911133954, 1.3283866858411644, 1.3397293995295743]"
"[1.516445720232485, 1.3505789526634606, 1.2716731317934944, 1.080162314272717, 1.373757546454111, 1.3568256654795485, 1.3285510729891485, 1.3433459171417326]"
"[1.5159525580589492, 1.3497570167887138, 1.2710155834797863, 1.0793403799713246, 1.3732643848412367, 1.356332503930628, 1.3280579115458055, 1.3382499150803866]"
"[1.5162813328410836, 1.3497570167887138, 1.2710155834797863, 1.0795047668312487, 1.3735931592496116, 1.356661278296369, 1.3280579115458055, 1.3344690104520127]"
"[1.516445720232485, 1.3504145654881003, 1.2715087447147717, 1.0798335405516286, 1.3739219336588182, 1.356332503930628, 1.3283866858411644, 1.3262496529358505]"
"[1.5156237832777055, 1.3495926296143808, 1.2711799705579174, 1.0795047668312487, 1.37342877204532, 1.3560037295657112, 1.3278935243984307, 1.301262809192925]"
"[1.515788170668216, 1.3495926296143808, 1.270686809324115, 1.0793403799713246, 1.3732643848412367, 1.3560037295657112, 1.3275647501042906, 1.3313456545359754]"
"[1.515788170668216, 1.3502501783129457, 1.2716731317934944, 1.080162314272717, 1.37342877204532, 1.356332503930628, 1.3278935243984307, 1.3374279792824293]"
"[1.5151306211075104, 1.349428242440253, 1.270686809324115, 1.0793403799713246, 1.3732643848412367, 1.356332503930628, 1.3277291372512592, 1.3499214039632523]"
"[1.5151306211075104, 1.3504145654881003, 1.2710155834797863, 1.080162314272717, 1.373757546454111, 1.356332503930628, 1.3280579115458055, 1.351072114190774]"
"[1.5152950084973529, 1.3499214039632523, 1.271344357636246, 1.07966915369135, 1.37342877204532, 1.3561681167480664, 1.3282222986933834, 1.344332240144054]"
"[1.5146374589393192, 1.349428242440253, 1.2711799705579174, 1.07966915369135, 1.3735931592496116, 1.3561681167480664, 1.3280579115458055, 1.324441394350448]"
"[1.5143086841616382, 1.349428242440253, 1.270851196401852, 1.0795047668312487, 1.3730999976373608, 1.3560037295657112, 1.3277291372512592, 1.3122767463214577]"
"[1.5136511346089463, 1.3490994680926134, 1.2705224222465752, 1.0793403799713246, 1.372935610433693, 1.3551817936570243, 1.327400362957525, 1.3096465522983152]"
"[1.5141442967731316, 1.349428242440253, 1.270686809324115, 1.0793403799713246, 1.372935610433693, 1.3558393423835617, 1.3278935243984307, 1.3246057814935617]"
"[1.5138155219967857, 1.349428242440253, 1.2710155834797863, 1.0795047668312487, 1.3735931592496116, 1.3560037295657112, 1.3277291372512592, 1.3226331357895755]"
"[1.5136511346089463, 1.3497570167887138, 1.2711799705579174, 1.0798335405516286, 1.373757546454111, 1.3556749552016185, 1.3278935243984307, 1.3331539132152481]"
"[1.5134867472213298, 1.3489350809191016, 1.2705224222465752, 1.0791759931115774, 1.372935610433693, 1.3553461808383496, 1.3278935243984307, 1.3297017830307267]"
"[1.5136511346089463, 1.349428242440253, 1.2705224222465752, 1.0791759931115774, 1.3727712232302327, 1.3553461808383496, 1.3278935243984307, 1.3578119885829554]"
"[1.5134867472213298, 1.349428242440253, 1.270851196401852, 1.07966915369135, 1.37342877204532, 1.3553461808383496, 1.3275647501042906, 1.378689162685831]"
"[1.5133223598339358, 1.3489350809191016, 1.270358035169232, 1.0793403799713246, 1.3730999976373608, 1.3550174064759049, 1.327400362957525, 1.3885523957124017]"
"[1.5129935850598148, 1.349428242440253, 1.2705224222465752, 1.0791759931115774, 1.37342877204532, 1.3551817936570243, 1.3272359758109626, 1.3883880084891245]"
"[1.513157972446764, 1.349428242440253, 1.2705224222465752, 1.0791759931115774, 1.37342877204532, 1.3551817936570243, 1.3272359758109626, 1.372278061621099]"
"[1.5128291976730879, 1.3490994680926134, 1.270686809324115, 1.07966915369135, 1.37342877204532, 1.3551817936570243, 1.3277291372512592, 1.3645518633217828]"
"[1.5129935850598148, 1.3492638552663305, 1.270851196401852, 1.07966915369135, 1.37342877204532, 1.3556749552016185, 1.3275647501042906, 1.3382499150803866]"
"[1.5128291976730879, 1.348770693745795, 1.2705224222465752, 1.07966915369135, 1.37342877204532, 1.3548530192949912, 1.327400362957525, 1.3446610144797997]"
"[1.5125004229003016, 1.348770693745795, 1.2701936480920863, 1.0791759931115774, 1.3732643848412367, 1.3548530192949912, 1.3272359758109626, 1.3477843707102657]"
"[1.5125004229003016, 1.348770693745795, 1.270358035169232, 1.0793403799713246, 1.373757546454111, 1.3550174064759049, 1.327400362957525, 1.3257564915010338]"
"[1.5126648102865834, 1.3489350809191016, 1.2701936480920863, 1.0790116062520072, 1.3732643848412367, 1.3548530192949912, 1.327071588664603, 1.37145612561003]"
"[1.5126648102865834, 1.3490994680926134, 1.2705224222465752, 1.07966915369135, 1.373757546454111, 1.3553461808383496, 1.3275647501042906, 1.375730192924322]"
"[1.5125004229003016, 1.3489350809191016, 1.270358035169232, 1.0791759931115774, 1.373757546454111, 1.3545242449337815, 1.327071588664603, 1.3780316138441084]"
"[1.512336035514242, 1.348770693745795, 1.2700292610151378, 1.0791759931115774, 1.37342877204532, 1.3546886321142835, 1.327071588664603, 1.3846071024115094]"
"[1.51200726074279, 1.3489350809191016, 1.2701936480920863, 1.0791759931115774, 1.37342877204532, 1.3540310833935116, 1.3269072015184467, 1.3844427151932532]"
"[1.5118428733573972, 1.3484419193997979, 1.2701936480920863, 1.0788472193926144, 1.3735931592496116, 1.3545242449337815, 1.3272359758109626, 1.3841139407573677]"
"[1.5115140985872786, 1.3484419193997979, 1.2701936480920863, 1.0795047668312487, 1.37342877204532, 1.3541954705733958, 1.327071588664603, 1.3834563918881042]"
"[1.5116784859722268, 1.3486063065726936, 1.270358035169232, 1.0793403799713246, 1.3735931592496116, 1.3545242449337815, 1.3272359758109626, 1.383127617454726]"
"[1.5115140985872786, 1.348277532227107, 1.2700292610151378, 1.0788472193926144, 1.37342877204532, 1.3541954705733958, 1.3269072015184467, 1.382634455806225]"
"[1.5118428733573972, 1.348770693745795, 1.2700292610151378, 1.0790116062520072, 1.37342877204532, 1.3541954705733958, 1.327071588664603, 1.38296323023835]"
"[1.511349711202553, 1.348277532227107, 1.2700292610151378, 1.0791759931115774, 1.3730999976373608, 1.3541954705733958, 1.327071588664603, 1.3816481325148602]"
"[1.5115140985872786, 1.3484419193997979, 1.2701936480920863, 1.0791759931115774, 1.3739219336588182, 1.3545242449337815, 1.327071588664603, 1.378689162685831]"
"[1.511349711202553, 1.3484419193997979, 1.269864873938386, 1.0791759931115774, 1.3730999976373608, 1.3543598577534859, 1.3269072015184467, 1.3844427151932532]"
"[1.511349711202553, 1.3490994680926134, 1.270358035169232, 1.0795047668312487, 1.37342877204532, 1.3546886321142835, 1.3272359758109626, 1.3418664326520668]"
"[1.5110209364337681, 1.3484419193997979, 1.270358035169232, 1.0793403799713246, 1.3883880084891245, 1.3543598577534859, 1.326742814372493, 1.3490994680926134]"
"[1.5110209364337681, 1.348277532227107, 1.2700292610151378, 1.0788472193926144, 1.3892099446076052, 1.3541954705733958, 1.3269072015184467, 1.3851002640675323]"
"[1.5106921616658724, 1.3481131450546215, 1.2695360997854737, 1.0790116062520072, 1.3855934257254365, 1.3541954705733958, 1.326742814372493, 1.3760589673389363]"
"[1.5103633868988653, 1.348277532227107, 1.269864873938386, 1.0788472193926144, 1.3818125197295659, 1.3541954705733958, 1.327071588664603, 1.3732643848412367]"
"[1.510198999515695, 1.3481131450546215, 1.2695360997854737, 1.0788472193926144, 1.381319358086075, 1.353866696213833, 1.326742814372493, 1.37342877204532]"
"[1.5108565490497095, 1.348770693745795, 1.270358035169232, 1.07966915369135, 1.381319358086075, 1.3540310833935116, 1.327071588664603, 1.3752370313039612]"
"[1.5105277742822578, 1.3486063065726936, 1.2701936480920863, 1.0791759931115774, 1.3811549708719957, 1.3541954705733958, 1.3269072015184467, 1.374250708068856]"
"[1.5105277742822578, 1.3486063065726936, 1.270358035169232, 1.07966915369135, 1.3809905836581244, 1.3540310833935116, 1.326742814372493, 1.3791823243193109]"
"[1.5105277742822578, 1.3486063065726936, 1.2700292610151378, 1.0791759931115774, 1.379675485954667, 1.3540310833935116, 1.3269072015184467, 1.374086320863733]"
"[1.5103633868988653, 1.348277532227107, 1.2700292610151378, 1.0793403799713246, 1.38000426037928, 1.3540310833935116, 1.3269072015184467, 1.3739219336588182]"
"[1.5095414499852349, 1.3481131450546215, 1.269864873938386, 1.0788472193926144, 1.379675485954667, 1.353866696213833, 1.3265784272267427, 1.37342877204532]"
"[1.5097058373675167, 1.347948757882341, 1.2697004868618316, 1.0788472193926144, 1.38000426037928, 1.353866696213833, 1.326742814372493, 1.379675485954667]"
"[1.5095414499852349, 1.3477843707102657, 1.2695360997854737, 1.0788472193926144, 1.38000426037928, 1.3535379218550936, 1.326414040081195, 1.384935876848649]"
"[1.5098702247500206, 1.347948757882341, 1.2701936480920863, 1.0795047668312487, 1.3803330348047271, 1.3537023090343605, 1.326742814372493, 1.38625097460557]"
"[1.509377062603175, 1.347455596366731, 1.2697004868618316, 1.0786828325333986, 1.3801686475918993, 1.3533735346760325, 1.326414040081195, 1.379511098742673]"
"[1.509212675221337, 1.3477843707102657, 1.2695360997854737, 1.0786828325333986, 1.3803330348047271, 1.3533735346760325, 1.3265784272267427, 1.3847714896299745]"
"[1.5095414499852349, 1.347619983538396, 1.2695360997854737, 1.07851844567436, 1.3806618092310086, 1.3533735346760325, 1.326414040081195, 1.3908538168602809]"
"[1.509212675221337, 1.3477843707102657, 1.2700292610151378, 1.0791759931115774, 1.38000426037928, 1.3535379218550936, 1.3265784272267427, 1.3834563918881042]"
"[1.5090482878397216, 1.3477843707102657, 1.2697004868618316, 1.0788472193926144, 1.38000426037928, 1.3533735346760325, 1.3260852657907085, 1.3846071024115094]"
"[1.5088839004583279, 1.347455596366731, 1.2697004868618316, 1.0790116062520072, 1.38000426037928, 1.3535379218550936, 1.326414040081195, 1.3772096777966427]"
"[1.5085551256962062, 1.3477843707102657, 1.2697004868618316, 1.0790116062520072, 1.3804974220177637, 1.353866696213833, 1.3262496529358505, 1.3788535498967827]"
"[1.5090482878397216, 1.3477843707102657, 1.269864873938386, 1.0791759931115774, 1.3806618092310086, 1.3533735346760325, 1.326414040081195, 1.377867226634199]"
"[1.5083907383154787, 1.3477843707102657, 1.269864873938386, 1.0786828325333986, 1.3816481325148602, 1.3533735346760325, 1.326414040081195, 1.3775384522150043]"
"[1.508719513077156, 1.3477843707102657, 1.2695360997854737, 1.0790116062520072, 1.38197690694448, 1.3532091474971772, 1.3265784272267427, 1.3533735346760325]"
"[1.5085551256962062, 1.347619983538396, 1.2697004868618316, 1.0790116062520072, 1.381319358086075, 1.3532091474971772, 1.326742814372493, 1.3428527556433356]"
"[1.5085551256962062, 1.3472912091952713, 1.2692073256333494, 1.07851844567436, 1.381319358086075, 1.3530447603185278, 1.3260852657907085, 1.3254277172121707]"
"[1.5078975761746267, 1.3471268220240167, 1.2693717127093131, 1.0788472193926144, 1.3814837453003632, 1.3528803731400838, 1.3260852657907085, 1.318194683062199]"
"[1.5080619635546888, 1.347455596366731, 1.2693717127093131, 1.0788472193926144, 1.3818125197295659, 1.3528803731400838, 1.3260852657907085, 1.3178659087919613]"
"[1.5082263509349727, 1.3477843707102657, 1.2695360997854737, 1.0790116062520072, 1.38296323023835, 1.3530447603185278, 1.3262496529358505, 1.3191810058777622]"
"[1.5082263509349727, 1.3472912091952713, 1.2695360997854737, 1.0788472193926144, 1.3823056813749348, 1.3532091474971772, 1.3265784272267427, 1.3195097801512339]"
"[1.5080619635546888, 1.3471268220240167, 1.2693717127093131, 1.07851844567436, 1.3823056813749348, 1.3528803731400838, 1.3262496529358505, 1.3218112000881912]"
"[1.5078975761746267, 1.3469624348529672, 1.269042938557583, 1.0786828325333986, 1.3821412941596032, 1.3525515987838133, 1.3257564915010338, 1.3297017830307267]"
"[1.5077331887947867, 1.3472912091952713, 1.2695360997854737, 1.0788472193926144, 1.3823056813749348, 1.3532091474971772, 1.326414040081195, 1.32131803866979]"
"[1.5078975761746267, 1.3467980476821226, 1.2688785514820131, 1.0781896719568134, 1.3878948468205492, 1.3522228244283652, 1.32592087864577, 1.3170439731199026]"
"[1.5077331887947867, 1.3467980476821226, 1.2685497773314642, 1.0781896719568134, 1.392990850820107, 1.3523872116059865, 1.3262496529358505, 1.3172083602539104]"
"[1.5077331887947867, 1.3466336605114833, 1.2688785514820131, 1.07851844567436, 1.3964429826763114, 1.3523872116059865, 1.3262496529358505, 1.315893263187502]"
"[1.5078975761746267, 1.3472912091952713, 1.2695360997854737, 1.0788472193926144, 1.3921689146775167, 1.3530447603185278, 1.3262496529358505, 1.3122767463214577]"
"[1.5075688014151685, 1.3466336605114833, 1.269042938557583, 1.0781896719568134, 1.387401685153858, 1.3520584372509499, 1.3255921043565007, 1.350743339839026]"
"[1.5078975761746267, 1.3471268220240167, 1.2692073256333494, 1.0786828325333986, 1.3893743318319298, 1.3528803731400838, 1.3260852657907085, 1.35189405007374]"
"[1.507404414035772, 1.3467980476821226, 1.2687141644066402, 1.0780252850983056, 1.3872372979320462, 1.3522228244283652, 1.3255921043565007, 1.3514008885433435]"
"[1.507404414035772, 1.346469273341049, 1.2685497773314642, 1.078354058815498, 1.3882236212660566, 1.3523872116059865, 1.3260852657907085, 1.3527159859618458]"
"[1.507404414035772, 1.3467980476821226, 1.2687141644066402, 1.0781896719568134, 1.3882236212660566, 1.3520584372509499, 1.3255921043565007, 1.3495926296143808]"
"[1.5075688014151685, 1.346469273341049, 1.2688785514820131, 1.078354058815498, 1.3882236212660566, 1.3522228244283652, 1.32592087864577, 1.3502501783129457]"
"[1.5070756392776448, 1.3467980476821226, 1.2693717127093131, 1.07851844567436, 1.3895387190564639, 1.3527159859618458, 1.3260852657907085, 1.3505789526634606]"
"[1.5069112518989138, 1.3471268220240167, 1.2692073256333494, 1.07851844567436, 1.3897031062812075, 1.3523872116059865, 1.3260852657907085, 1.351072114190774]"
"[1.5070756392776448, 1.3467980476821226, 1.2692073256333494, 1.07851844567436, 1.3921689146775167, 1.3523872116059865, 1.32592087864577, 1.3504145654881003]"
"[1.5069112518989138, 1.346469273341049, 1.2688785514820131, 1.0778608982399749, 1.3921689146775167, 1.3517296628967357, 1.3260852657907085, 1.3500857911379962]"
"[1.5070756392776448, 1.3469624348529672, 1.2692073256333494, 1.0786828325333986, 1.392333301905615, 1.3523872116059865, 1.32592087864577, 1.351236501366956]"
"[1.506746864520405, 1.346469273341049, 1.2685497773314642, 1.0780252850983056, 1.3903606551822776, 1.3520584372509499, 1.3257564915010338, 1.351236501366956]"
"[1.5069112518989138, 1.3467980476821226, 1.2692073256333494, 1.0786828325333986, 1.3910182040867014, 1.3522228244283652, 1.3262496529358505, 1.351072114190774]"
"[1.5065824771421177, 1.3463048861708198, 1.2688785514820131, 1.078354058815498, 1.3901962679566957, 1.3522228244283652, 1.32592087864577, 1.3514008885433435]"
"[1.506418089764052, 1.3466336605114833, 1.2688785514820131, 1.0788472193926144, 1.416662613986938, 1.3522228244283652, 1.32592087864577, 1.351072114190774]"
"[1.5065824771421177, 1.345976111830976, 1.2683853902564852, 1.0781896719568134, 1.416662613986938, 1.3520584372509499, 1.3260852657907085, 1.3525515987838133]"
"[1.5065824771421177, 1.345976111830976, 1.2685497773314642, 1.0780252850983056, 1.4232381045348046, 1.3520584372509499, 1.32592087864577, 1.351236501366956]"
"[1.5062537023862081, 1.3461404990007955, 1.2683853902564852, 1.078354058815498, 1.4237312663396227, 1.3514008885433435, 1.3254277172121707, 1.3509077270147973]"
"[1.506418089764052, 1.3461404990007955, 1.2685497773314642, 1.0781896719568134, 1.4240600408772335, 1.35189405007374, 1.3254277172121707, 1.3509077270147973]"
"[1.5065824771421177, 1.3463048861708198, 1.2687141644066402, 1.07851844567436, 1.4232381045348046, 1.3517296628967357, 1.3257564915010338, 1.3541954705733958]"
"[1.5062537023862081, 1.3463048861708198, 1.2683853902564852, 1.078354058815498, 1.420772295539467, 1.3515652757199368, 1.3254277172121707, 1.3535379218550936]"
"[1.506089315008586, 1.3461404990007955, 1.2683853902564852, 1.078354058815498, 1.423073717266958, 1.3515652757199368, 1.3254277172121707, 1.3551817936570243]"
"[1.506418089764052, 1.3461404990007955, 1.2687141644066402, 1.078354058815498, 1.416333839468473, 1.3514008885433435, 1.3254277172121707, 1.3556749552016185]"
"[1.506089315008586, 1.345811724661362, 1.2687141644066402, 1.078354058815498, 1.417155775766228, 1.351236501366956, 1.3254277172121707, 1.3502501783129457]"
"[1.5062537023862081, 1.345976111830976, 1.2683853902564852, 1.0781896719568134, 1.4179777120692938, 1.3514008885433435, 1.3254277172121707, 1.3515652757199368]"
"[1.5059249276311857, 1.3461404990007955, 1.2683853902564852, 1.078354058815498, 1.4183064865920074, 1.3514008885433435, 1.3255921043565007, 1.3467980476821226]"
"[1.506089315008586, 1.346469273341049, 1.2685497773314642, 1.0788472193926144, 1.4160050649508573, 1.3515652757199368, 1.32592087864577, 1.3520584372509499]"
"[1.5059249276311857, 1.3463048861708198, 1.2688785514820131, 1.0788472193926144, 1.410744672784401, 1.35189405007374, 1.3255921043565007, 1.335126559075285]"
"[1.5057605402540069, 1.3456473374919524, 1.2680566161071178, 1.0781896719568134, 1.4115666090461028, 1.351236501366956, 1.3254277172121707, 1.3444966273118244]"
"[1.5055961528770498, 1.345976111830976, 1.2687141644066402, 1.078354058815498, 1.4115666090461028, 1.351236501366956, 1.3254277172121707, 1.3461404990007955]"
"[1.5059249276311857, 1.3463048861708198, 1.269042938557583, 1.0786828325333986, 1.4123885453131004, 1.3515652757199368, 1.3257564915010338, 1.3061944227210884]"
"[1.5054317655003144, 1.3454829503227481, 1.2680566161071178, 1.0778608982399749, 1.411895383552266, 1.3509077270147973, 1.3252633300680432, 1.3109616493034442]"
"[1.5054317655003144, 1.3456473374919524, 1.2680566161071178, 1.078354058815498, 1.4040047956379267, 1.351072114190774, 1.3252633300680432, 1.3104684879250112]"
"[1.506089315008586, 1.3454829503227481, 1.268221003181703, 1.0781896719568134, 1.4125529325671355, 1.3509077270147973, 1.3250989429241187, 1.303564228816939]"
